date,village_id,pH,turbidity_NTU,TDS_mg_L,temperature_C,diarrhea_cases,fever_cases,outbreak_label
2022-12-26,V003,6.83,2.8,394.0,21.7,2,8,0
2022-12-27,V001,6.99,3.55,404.4,22.7,1,1,0
2022-12-27,V002,6.47,3.5,396.3,18.0,2,4,0
2022-12-27,V003,7.38,1.6,399.8,18.7,2,4,0
2022-12-28,V001,7.45,3.02,308.8,25.2,2,2,0
2022-12-28,V002,7.21,1.95,400.5,21.7,3,5,0
2022-12-28,V003,7.09,2.83,326.4,21.1,2,3,0
2022-12-29,V001,7.01,2.48,370.7,20.5,3,3,0
2022-12-29,V002,7.42,3.04,340.2,23.6,0,2,0
2022-12-29,V003,6.85,2.25,349.7,22.6,2,1,0
2022-12-30,V001,7.3,3.75,264.8,24.1,5,3,0
2022-12-30,V002,7.18,1.93,367.3,24.7,3,3,0
2022-12-30,V003,7.11,1.53,378.5,19.8,2,3,0
2022-12-31,V001,6.83,1.96,393.8,22.6,5,0,0
2022-12-31,V002,7.01,2.48,281.7,25.6,3,5,0
2022-12-31,V003,7.28,1.88,274.3,23.3,1,4,0
2023-01-01,V001,6.97,3.73,356.6,21.7,2,2,0
2023-01-01,V002,7.15,3.13,269.9,20.6,2,2,0
2023-01-01,V003,7.25,1.33,361.6,21.1,0,4,0
2023-01-02,V001,7.17,1.93,374.6,22.8,5,4,0
2023-01-02,V002,7.09,2.09,283.8,22.6,4,4,0
2023-01-02,V003,7.3,2.25,331.1,21.1,0,1,0
2023-01-03,V001,7.03,2.96,405.3,24.4,2,4,0
2023-01-03,V002,6.71,1.87,403.9,22.6,1,1,0
2023-01-03,V003,7.2,1.46,474.7,22.3,3,0,0
2023-01-04,V001,7.08,1.95,351.4,19.7,1,7,0
2023-01-04,V002,6.7,2.0,361.8,28.8,1,2,0
2023-01-04,V003,7.55,1.98,232.0,21.2,4,4,0
2023-01-05,V001,7.28,2.79,371.4,22.2,3,4,0
2023-01-05,V002,6.96,2.24,391.8,21.9,4,2,0
2023-01-05,V003,7.34,3.25,247.9,23.4,0,6,0
2023-01-06,V001,6.99,2.25,434.5,24.0,1,5,0
2023-01-06,V002,6.85,1.91,398.2,22.5,5,4,0
2023-01-06,V003,7.0,1.88,401.4,25.0,2,4,0
2023-01-07,V001,7.17,0.99,334.2,23.1,4,3,0
2023-01-07,V002,7.25,1.48,384.9,19.6,2,2,0
2023-01-07,V003,7.03,1.69,338.4,24.0,0,6,0
2023-01-08,V001,7.15,1.72,438.0,20.5,2,0,0
2023-01-08,V002,7.04,1.64,379.9,25.0,5,4,0
2023-01-08,V003,6.9,3.18,335.4,22.1,2,6,0
2023-01-09,V001,7.46,2.03,466.3,20.7,4,1,0
2023-01-09,V002,7.37,4.04,407.5,24.7,4,3,0
2023-01-09,V003,7.0,3.32,397.1,20.6,3,4,0
2023-01-10,V001,7.12,1.71,320.8,23.9,3,3,0
2023-01-10,V002,7.14,2.59,319.4,25.5,3,1,0
2023-01-10,V003,7.11,2.9,320.4,19.1,1,1,0
2023-01-11,V001,7.04,1.45,345.2,20.1,1,5,0
2023-01-11,V002,7.21,1.74,374.9,23.4,4,3,0
2023-01-11,V003,7.19,2.39,388.0,18.7,3,4,0
2023-01-12,V001,6.88,1.64,253.7,21.2,2,4,0
2023-01-12,V002,7.04,1.86,401.5,20.2,6,2,0
2023-01-12,V003,7.06,2.15,303.0,20.5,2,2,0
2023-01-13,V001,7.2,1.9,336.8,21.1,1,4,0
2023-01-13,V002,6.85,2.8,376.3,23.8,3,5,0
2023-01-13,V003,7.24,2.19,298.2,24.6,2,2,0
2023-01-14,V001,6.9,2.75,364.1,21.0,3,5,0
2023-01-14,V002,7.0,2.25,344.7,21.5,3,1,0
2023-01-14,V003,7.32,3.1,398.5,23.7,4,6,0
2023-01-15,V001,7.55,4.03,391.0,25.6,2,2,0
2023-01-15,V002,7.37,3.37,394.6,21.4,2,3,0
2023-01-15,V003,7.16,2.44,341.7,25.3,2,2,0
2023-01-16,V001,7.09,2.63,309.3,23.2,1,1,0
2023-01-16,V002,6.75,1.78,390.2,24.1,4,4,0
2023-01-16,V003,7.15,1.71,323.6,22.1,3,1,0
2023-01-17,V001,7.33,2.2,320.7,22.2,2,2,0
2023-01-17,V002,7.38,2.6,416.9,21.8,1,2,0
2023-01-17,V003,7.37,1.79,348.5,25.8,2,2,0
2023-01-18,V001,7.7,2.74,334.5,21.3,2,3,0
2023-01-18,V002,7.08,2.87,383.5,19.9,0,2,0
2023-01-18,V003,7.16,1.6,413.7,26.4,2,3,0
2023-01-19,V001,7.34,1.37,453.3,24.3,2,1,0
2023-01-19,V002,7.14,4.28,392.0,21.8,0,1,0
2023-01-19,V003,7.45,2.43,346.6,19.8,3,3,0
2023-01-20,V001,7.22,2.15,434.6,20.0,1,2,0
2023-01-20,V002,7.47,3.2,356.7,23.2,1,3,0
2023-01-20,V003,7.23,2.8,321.5,22.1,1,1,0
2023-01-21,V001,7.19,2.65,421.9,23.7,1,7,0
2023-01-21,V002,7.2,1.93,373.2,25.0,5,3,0
2023-01-21,V003,7.28,3.49,486.6,22.5,2,3,0
2023-01-22,V001,7.24,2.54,282.2,18.9,1,1,0
2023-01-22,V002,7.46,2.89,401.7,21.7,1,4,0
2023-01-22,V003,7.34,3.04,337.3,25.4,2,0,0
2023-01-23,V001,7.34,1.59,303.8,23.2,4,2,0
2023-01-23,V002,7.26,2.7,369.1,23.7,2,3,0
2023-01-23,V003,7.22,3.06,361.1,16.9,3,4,0
2023-01-24,V001,7.03,2.53,321.1,20.2,1,3,0
2023-01-24,V002,7.07,2.39,371.9,20.6,2,5,0
2023-01-24,V003,7.5,2.36,333.0,23.9,2,2,0
2023-01-25,V001,7.57,1.42,307.0,23.1,1,2,0
2023-01-25,V002,7.27,1.71,370.9,18.7,4,3,0
2023-01-25,V003,7.72,2.88,288.6,22.8,2,7,0
2023-01-26,V001,7.37,1.98,332.2,23.0,4,2,0
2023-01-26,V002,7.26,1.94,419.8,23.1,2,6,0
2023-01-26,V003,7.66,2.5,427.6,20.7,1,4,0
2023-01-27,V001,7.5,2.23,395.0,23.2,0,3,0
2023-01-27,V002,6.93,2.24,216.1,16.6,1,3,0
2023-01-27,V003,7.44,3.69,377.2,20.9,2,3,0
2023-01-28,V001,7.5,1.27,325.5,22.2,4,1,0
2023-01-28,V002,7.29,2.62,495.1,20.8,2,1,0
2023-01-28,V003,6.99,2.94,351.0,20.1,2,0,0
2023-01-29,V001,7.14,3.08,335.9,23.7,1,3,0
2023-01-29,V002,7.05,3.33,380.8,20.8,3,3,0
2023-01-29,V003,7.17,2.53,387.3,23.3,1,2,0
2023-01-30,V001,6.81,2.97,333.9,24.8,1,2,0
2023-01-30,V002,6.95,2.11,340.8,20.7,2,2,0
2023-01-30,V003,7.33,2.44,347.8,24.0,6,8,0
2023-01-31,V001,7.83,1.84,352.9,23.6,0,2,0
2023-01-31,V002,7.07,1.96,335.4,22.3,2,6,0
2023-01-31,V003,7.21,1.15,369.4,25.2,2,1,0
2023-02-01,V001,6.93,3.01,379.4,21.1,3,1,0
2023-02-01,V002,7.23,3.04,312.3,20.6,0,5,0
2023-02-01,V003,7.03,2.93,393.3,22.1,1,2,0
2023-02-02,V001,7.18,2.91,378.6,22.3,1,2,0
2023-02-02,V002,7.11,2.04,376.3,22.9,1,2,0
2023-02-02,V003,7.13,0.92,431.2,23.3,2,3,0
2023-02-03,V001,7.57,3.27,365.6,18.7,0,3,0
2023-02-03,V002,7.68,2.0,348.2,21.6,4,1,0
2023-02-03,V003,7.5,3.61,342.5,22.6,4,4,0
2023-02-04,V001,7.48,3.5,372.2,23.4,1,1,0
2023-02-04,V002,7.33,1.98,410.8,21.9,2,1,0
2023-02-04,V003,6.96,3.36,400.6,21.8,1,2,0
2023-02-05,V001,7.09,1.26,377.3,21.7,1,8,0
2023-02-05,V002,7.24,2.77,386.1,22.1,3,0,0
2023-02-05,V003,7.14,2.0,355.2,24.1,0,0,0
2023-02-06,V001,7.38,2.69,449.4,19.8,1,1,0
2023-02-06,V002,7.21,2.48,362.7,22.7,0,2,0
2023-02-06,V003,7.21,2.08,310.8,22.0,3,3,0
2023-02-07,V001,7.16,1.83,426.8,21.5,4,5,0
2023-02-07,V002,6.89,2.93,324.3,21.4,0,3,0
2023-02-07,V003,6.86,4.01,274.7,22.7,2,1,0
2023-02-08,V001,6.78,3.55,306.1,24.7,4,5,0
2023-02-08,V002,7.18,2.69,408.4,20.6,1,1,0
2023-02-08,V003,7.16,3.8,354.4,26.2,2,1,0
2023-02-09,V001,7.42,2.76,395.5,23.2,2,1,0
2023-02-09,V002,7.34,1.63,449.7,20.3,1,2,0
2023-02-09,V003,7.25,2.95,379.4,19.7,0,4,0
2023-02-10,V001,7.13,3.1,323.4,20.7,1,3,0
2023-02-10,V002,6.74,2.78,340.6,20.7,2,1,0
2023-02-10,V003,7.27,2.32,332.3,22.0,1,2,0
2023-02-11,V001,7.14,2.55,317.4,22.9,2,3,0
2023-02-11,V002,7.17,1.91,310.0,19.9,0,4,0
2023-02-11,V003,7.43,3.87,382.2,21.6,2,4,0
2023-02-12,V001,7.57,1.7,347.8,22.2,5,2,0
2023-02-12,V002,6.94,2.56,375.0,24.1,2,4,0
2023-02-12,V003,7.1,2.13,297.7,26.7,1,2,0
2023-02-13,V001,6.68,3.22,359.1,22.0,3,3,0
2023-02-13,V002,7.21,1.43,336.7,27.5,4,3,0
2023-02-13,V003,7.08,3.0,332.7,26.1,3,5,0
2023-02-14,V001,7.35,2.33,491.4,22.7,2,4,0
2023-02-14,V002,7.27,2.58,354.4,22.6,0,5,0
2023-02-14,V003,7.02,2.68,325.4,25.5,3,4,0
2023-02-15,V001,6.83,3.18,363.6,25.3,1,2,0
2023-02-15,V002,7.26,4.68,355.3,21.4,1,3,0
2023-02-15,V003,7.25,0.79,357.2,21.1,1,1,0
2023-02-16,V001,7.22,2.98,331.0,21.2,4,2,0
2023-02-16,V002,7.29,2.94,298.7,20.7,1,2,0
2023-02-16,V003,7.11,3.59,348.7,24.8,3,1,0
2023-02-17,V001,7.18,2.86,313.0,23.4,2,4,0
2023-02-17,V002,7.41,2.49,440.8,19.3,0,3,0
2023-02-17,V003,7.43,2.65,341.0,25.6,2,5,0
2023-02-18,V001,6.96,3.45,283.5,20.8,0,2,0
2023-02-18,V002,7.06,2.64,278.6,21.6,4,1,0
2023-02-18,V003,7.04,1.7,487.9,23.5,1,0,0
2023-02-19,V001,7.2,1.52,333.5,23.9,2,3,0
2023-02-19,V002,7.37,1.7,317.9,21.1,2,4,0
2023-02-19,V003,7.15,2.08,330.1,22.7,2,3,0
2023-02-20,V001,7.22,1.92,390.5,23.2,4,5,0
2023-02-20,V002,7.24,2.07,353.8,21.6,0,4,0
2023-02-20,V003,7.31,3.34,337.3,18.4,3,2,0
2023-02-21,V001,7.02,1.32,328.9,22.0,0,5,0
2023-02-21,V002,7.38,3.29,384.1,21.6,5,2,0
2023-02-21,V003,6.99,1.94,338.2,21.8,3,4,0
2023-02-22,V001,7.36,3.37,323.8,20.4,1,5,0
2023-02-22,V002,7.47,3.25,448.0,23.8,1,2,0
2023-02-22,V003,6.98,3.26,380.5,23.7,0,2,0
2023-02-23,V001,7.1,2.17,377.5,20.4,0,2,0
2023-02-23,V002,7.48,3.06,289.7,20.0,5,4,0
2023-02-23,V003,6.83,2.81,357.1,22.5,0,3,0
2023-02-24,V001,7.13,2.34,270.9,20.6,4,5,0
2023-02-24,V002,7.26,1.65,306.1,25.0,3,4,0
2023-02-24,V003,7.39,2.6,341.0,24.3,0,6,0
2023-02-25,V001,6.95,3.06,397.0,19.9,2,4,0
2023-02-25,V002,7.17,2.08,268.9,24.5,1,1,0
2023-02-25,V003,7.24,2.59,392.8,21.1,1,3,0
2023-02-26,V001,7.12,1.25,355.9,20.9,3,4,0
2023-02-26,V002,7.41,1.75,290.6,23.2,2,2,0
2023-02-26,V003,7.31,1.9,259.3,24.1,3,2,0
2023-02-27,V001,7.93,2.13,335.1,23.9,1,4,0
2023-02-27,V002,7.2,2.69,305.4,19.4,6,5,0
2023-02-27,V003,7.56,2.25,242.2,20.9,2,4,0
2023-02-28,V001,7.24,3.79,354.6,25.1,4,5,0
2023-02-28,V002,6.99,2.21,325.7,24.0,3,4,0
2023-02-28,V003,7.08,2.58,352.5,26.7,4,2,0
2023-03-01,V001,7.36,3.18,383.1,21.4,0,6,0
2023-03-01,V002,7.36,3.49,214.5,20.0,2,0,0
2023-03-01,V003,7.35,2.33,333.4,22.0,2,2,0
2023-03-02,V001,6.86,3.14,371.6,23.8,4,1,0
2023-03-02,V002,6.93,1.68,396.9,20.1,2,2,0
2023-03-02,V003,7.35,2.53,365.4,23.1,3,1,0
2023-03-03,V001,7.13,2.86,378.5,21.2,4,2,0
2023-03-03,V002,6.88,1.75,367.4,18.3,1,2,0
2023-03-03,V003,7.11,2.21,331.7,19.9,3,3,0
2023-03-04,V001,7.44,1.99,335.5,19.3,2,1,0
2023-03-04,V002,7.41,3.53,285.8,22.6,3,1,0
2023-03-04,V003,7.49,2.26,324.3,21.9,1,3,0
2023-03-05,V001,6.93,1.42,302.8,24.9,4,2,0
2023-03-05,V002,7.47,3.27,420.2,26.6,2,0,0
2023-03-05,V003,7.65,2.9,338.8,20.4,1,5,0
2023-03-06,V001,7.01,2.71,312.1,18.3,4,3,0
2023-03-06,V002,7.12,2.12,376.9,23.4,1,6,0
2023-03-06,V003,7.26,3.06,363.0,21.5,2,4,0
2023-03-07,V001,7.13,3.44,330.4,22.6,1,3,0
2023-03-07,V002,7.23,2.18,349.3,22.6,5,7,0
2023-03-07,V003,6.87,3.64,404.4,20.3,2,6,0
2023-03-08,V001,7.45,2.76,377.3,22.7,4,8,0
2023-03-08,V002,7.19,2.39,314.4,21.4,2,3,0
2023-03-08,V003,7.02,3.19,310.3,23.2,1,3,0
2023-03-09,V001,7.65,2.4,347.3,20.5,4,2,0
2023-03-09,V002,7.08,2.1,388.1,22.6,1,3,0
2023-03-09,V003,6.77,2.54,430.5,25.0,0,2,0
2023-03-10,V001,7.54,3.29,374.8,23.2,2,2,0
2023-03-10,V002,7.42,1.43,349.5,25.7,2,1,0
2023-03-10,V003,7.01,2.01,355.1,21.5,1,8,0
2023-03-11,V001,7.31,0.87,359.2,24.1,2,2,0
2023-03-11,V002,7.24,2.19,205.3,24.5,4,7,0
2023-03-11,V003,6.83,2.17,298.0,23.9,5,5,0
2023-03-12,V001,7.19,1.22,483.5,22.0,2,4,0
2023-03-12,V002,6.86,2.02,369.9,19.6,2,1,0
2023-03-12,V003,7.17,1.4,354.5,23.0,2,2,0
2023-03-13,V001,7.19,1.3,332.6,23.6,4,2,0
2023-03-13,V002,6.92,2.28,379.6,20.2,2,3,0
2023-03-13,V003,7.34,2.71,378.3,25.8,4,1,0
2023-03-14,V001,7.06,2.94,366.5,23.1,0,3,0
2023-03-14,V002,7.08,0.5,302.7,20.0,2,2,0
2023-03-14,V003,6.9,2.76,337.8,21.8,5,3,0
2023-03-15,V001,7.22,3.66,368.8,24.9,1,2,0
2023-03-15,V002,7.43,2.46,273.5,21.0,1,4,0
2023-03-15,V003,7.33,2.52,346.3,21.4,2,1,0
2023-03-16,V001,6.79,3.05,333.3,24.4,3,4,0
2023-03-16,V002,7.25,2.94,349.4,23.4,0,2,0
2023-03-16,V003,7.48,4.18,254.0,21.7,2,3,0
2023-03-17,V001,6.98,3.14,332.9,22.7,1,6,0
2023-03-17,V002,7.37,3.03,283.8,24.0,3,2,0
2023-03-17,V003,7.38,2.03,304.5,23.1,2,5,0
2023-03-18,V001,7.12,2.15,307.3,23.6,2,3,0
2023-03-18,V002,7.34,2.61,264.8,20.5,2,3,0
2023-03-18,V003,7.15,2.38,264.0,23.3,2,3,0
2023-03-19,V001,7.33,1.64,314.5,24.6,1,6,0
2023-03-19,V002,7.27,3.51,346.2,21.0,3,1,0
2023-03-19,V003,7.29,1.06,248.0,23.7,3,3,0
2023-03-20,V001,7.35,3.03,339.2,24.6,2,4,0
2023-03-20,V002,7.61,2.55,344.4,22.3,5,1,0
2023-03-20,V003,7.1,3.08,279.4,24.7,0,3,0
2023-03-21,V001,7.1,3.61,364.0,23.4,2,2,0
2023-03-21,V002,7.17,1.19,411.0,24.7,1,2,0
2023-03-21,V003,7.07,2.64,363.9,23.1,1,4,0
2023-03-22,V001,6.89,2.64,359.0,20.6,2,4,0
2023-03-22,V002,7.27,2.76,324.4,22.1,3,5,0
2023-03-22,V003,7.03,2.05,320.4,23.2,5,1,0
2023-03-23,V001,6.99,4.55,352.8,21.0,1,1,0
2023-03-23,V002,7.21,1.13,278.9,23.7,3,6,0
2023-03-23,V003,7.23,3.22,364.7,22.5,2,1,0
2023-03-24,V001,7.14,2.41,315.1,24.7,0,5,0
2023-03-24,V002,7.36,2.03,429.0,19.5,1,2,0
2023-03-24,V003,7.45,2.05,336.2,21.8,1,3,0
2023-03-25,V001,7.29,1.93,361.3,22.9,5,1,0
2023-03-25,V002,7.16,4.13,243.9,22.8,1,4,0
2023-03-25,V003,7.15,2.6,309.1,22.4,4,0,0
2023-03-26,V001,7.11,2.51,341.8,24.7,1,4,0
2023-03-26,V002,7.07,2.53,312.3,18.2,3,2,0
2023-03-26,V003,7.44,3.22,349.8,25.5,1,6,0
2023-03-27,V001,7.39,3.13,288.4,19.4,2,1,0
2023-03-27,V002,7.19,3.15,257.4,21.0,6,1,0
2023-03-27,V003,7.34,1.65,333.5,22.1,2,1,0
2023-03-28,V001,7.06,2.12,454.4,21.0,1,3,0
2023-03-28,V002,7.13,1.62,380.4,22.5,2,4,0
2023-03-28,V003,7.14,2.85,326.7,20.5,0,2,0
2023-03-29,V001,7.58,2.34,330.5,20.1,1,2,0
2023-03-29,V002,7.08,3.25,345.0,21.6,2,3,0
2023-03-29,V003,7.46,1.94,380.7,24.8,0,4,0
2023-03-30,V001,7.1,1.95,359.6,17.8,1,4,0
2023-03-30,V002,7.21,2.1,378.2,19.7,2,2,0
2023-03-30,V003,7.05,1.95,408.8,24.5,2,3,0
2023-03-31,V001,7.03,3.22,343.5,24.0,6,3,0
2023-03-31,V002,7.28,2.09,442.0,23.5,2,1,0
2023-03-31,V003,7.11,2.93,339.0,19.9,0,3,0
2023-04-01,V001,7.2,1.65,273.9,20.2,2,3,0
2023-04-01,V002,7.53,1.57,281.0,21.4,0,2,0
2023-04-01,V003,7.15,2.5,273.9,22.4,2,5,0
2023-04-02,V001,7.02,1.91,325.4,21.4,1,2,0
2023-04-02,V002,6.93,3.32,340.0,20.0,2,1,0
2023-04-02,V003,7.32,2.26,221.5,20.4,1,3,0
2023-04-03,V001,7.2,2.09,430.4,23.0,3,1,0
2023-04-03,V002,7.26,3.37,302.2,21.0,0,2,0
2023-04-03,V003,7.41,0.88,317.4,20.7,0,1,0
2023-04-04,V001,7.7,2.25,366.9,23.0,3,0,0
2023-04-04,V002,7.08,1.67,237.6,22.1,3,5,0
2023-04-04,V003,7.21,2.26,371.2,24.1,2,3,0
2023-04-05,V001,7.22,1.3,374.6,20.1,1,8,0
2023-04-05,V002,7.33,2.36,303.1,23.7,0,6,0
2023-04-05,V003,7.22,2.64,378.1,24.6,0,2,0
2023-04-06,V001,7.41,1.78,357.0,21.8,2,5,0
2023-04-06,V002,7.46,4.0,306.7,24.0,1,1,0
2023-04-06,V003,7.25,2.39,369.7,22.8,2,1,0
2023-04-07,V001,7.62,2.54,362.7,21.1,1,5,0
2023-04-07,V002,7.73,1.87,415.9,22.8,3,3,0
2023-04-07,V003,7.32,2.94,271.3,21.5,3,1,0
2023-04-08,V001,7.22,2.44,343.0,24.0,0,0,0
2023-04-08,V002,6.84,2.1,420.0,22.1,3,2,0
2023-04-08,V003,7.06,2.88,253.5,25.2,2,1,0
2023-04-09,V001,6.97,3.71,297.6,23.7,1,4,0
2023-04-09,V002,7.27,2.72,371.0,24.7,1,4,0
2023-04-09,V003,6.93,1.67,357.1,22.1,2,4,0
2023-04-10,V001,7.48,3.84,411.1,21.4,1,5,0
2023-04-10,V002,7.03,2.0,321.9,20.2,1,4,0
2023-04-10,V003,7.43,2.01,332.3,22.7,2,1,0
2023-04-11,V001,6.79,2.27,367.2,21.2,1,1,0
2023-04-11,V002,7.13,3.57,342.1,24.9,0,2,0
2023-04-11,V003,7.2,2.11,305.6,22.4,2,2,0
2023-04-12,V001,7.34,3.37,333.1,20.3,1,5,0
2023-04-12,V002,7.14,1.82,313.6,18.1,0,5,0
2023-04-12,V003,7.13,2.47,245.7,22.8,4,2,0
2023-04-13,V001,7.02,1.99,365.5,23.8,3,1,0
2023-04-13,V002,7.34,3.2,422.9,22.9,2,3,0
2023-04-13,V003,7.41,1.25,321.7,20.5,2,2,0
2023-04-14,V001,7.32,1.85,379.7,19.9,3,4,0
2023-04-14,V002,7.05,2.39,401.5,22.3,2,6,0
2023-04-14,V003,7.24,1.93,366.1,19.6,0,7,0
2023-04-15,V001,6.91,3.33,327.8,21.0,1,0,0
2023-04-15,V002,7.43,2.26,354.0,23.1,2,3,0
2023-04-15,V003,7.29,2.05,263.2,19.4,4,2,0
2023-04-16,V001,7.38,2.58,404.3,22.6,1,3,0
2023-04-16,V002,7.02,1.22,424.8,18.6,1,3,0
2023-04-16,V003,7.29,2.04,322.5,24.1,4,2,0
2023-04-17,V001,6.96,0.92,370.7,23.0,6,3,0
2023-04-17,V002,7.11,3.42,332.1,20.7,6,5,0
2023-04-17,V003,7.01,2.24,374.8,21.3,1,2,0
2023-04-18,V001,7.38,2.15,378.1,20.0,2,5,0
2023-04-18,V002,7.61,2.15,362.7,16.8,4,4,0
2023-04-18,V003,7.38,2.1,328.3,22.9,1,4,0
2023-04-19,V001,7.11,1.13,351.9,23.5,1,5,0
2023-04-19,V002,6.95,2.13,330.2,25.5,3,3,0
2023-04-19,V003,6.97,1.96,290.8,25.3,2,2,0
2023-04-20,V001,7.75,3.09,339.7,23.2,1,4,0
2023-04-20,V002,7.36,2.21,300.5,27.6,0,3,0
2023-04-20,V003,7.27,3.15,368.0,25.5,1,4,0
2023-04-21,V001,7.3,3.29,428.3,23.0,3,4,0
2023-04-21,V002,7.51,2.59,423.2,22.4,2,2,0
2023-04-21,V003,7.24,3.14,324.6,21.2,0,4,0
2023-04-22,V001,7.28,1.62,283.4,22.8,3,1,0
2023-04-22,V002,7.23,3.85,311.5,23.6,1,1,0
2023-04-22,V003,7.25,3.32,410.5,19.8,1,7,0
2023-04-23,V001,7.12,2.15,401.4,21.7,0,2,0
2023-04-23,V002,7.51,2.49,368.5,21.3,2,4,0
2023-04-23,V003,7.04,2.28,391.0,24.1,3,0,0
2023-04-24,V001,7.33,1.81,318.3,23.1,3,3,0
2023-04-24,V002,7.31,2.99,289.7,22.7,6,2,0
2023-04-24,V003,7.31,2.97,229.1,20.9,5,1,0
2023-04-25,V001,7.28,1.56,332.2,23.1,4,2,0
2023-04-25,V002,7.5,3.22,273.1,22.3,2,2,0
2023-04-25,V003,6.87,2.51,396.0,25.8,3,0,0
2023-04-26,V001,7.39,2.04,255.4,20.5,3,3,0
2023-04-26,V002,7.01,2.07,351.0,23.4,0,1,0
2023-04-26,V003,7.07,2.82,307.8,20.5,2,5,0
2023-04-27,V001,7.43,1.82,187.4,23.5,1,1,0
2023-04-27,V002,6.99,1.72,449.3,22.5,4,4,0
2023-04-27,V003,7.16,2.25,372.6,21.6,2,2,0
2023-04-28,V001,7.35,2.68,355.2,21.2,0,3,0
2023-04-28,V002,6.93,1.78,349.2,21.4,1,2,0
2023-04-28,V003,7.1,3.08,377.2,17.7,1,1,0
2023-04-29,V001,7.4,0.83,369.3,21.6,2,1,0
2023-04-29,V002,7.12,1.25,307.3,20.0,3,3,0
2023-04-29,V003,7.1,3.19,324.7,22.4,2,4,0
2023-04-30,V001,7.17,2.28,405.5,23.1,1,4,0
2023-04-30,V002,7.08,3.12,375.4,22.4,1,2,0
2023-04-30,V003,7.29,2.0,308.2,22.7,2,3,0
2023-05-01,V001,7.31,4.12,294.8,20.1,0,2,0
2023-05-01,V002,7.12,0.76,331.8,21.6,4,2,0
2023-05-01,V003,7.1,4.08,328.8,26.2,3,3,0
2023-05-02,V001,7.47,2.78,301.9,17.3,6,6,0
2023-05-02,V002,7.62,2.51,415.4,22.7,3,2,0
2023-05-02,V003,6.9,3.78,294.9,21.6,0,1,0
2023-05-03,V001,7.03,1.21,445.3,21.7,5,4,0
2023-05-03,V002,7.23,1.88,261.8,20.3,3,2,0
2023-05-03,V003,7.17,3.85,346.3,22.4,2,2,0
2023-05-04,V001,7.35,3.0,415.5,20.9,1,6,0
2023-05-04,V002,7.07,2.24,339.7,22.8,0,5,0
2023-05-04,V003,6.73,1.56,483.5,21.4,4,2,0
2023-05-05,V001,7.05,2.2,270.1,19.6,1,4,0
2023-05-05,V002,6.99,3.2,249.2,21.5,4,0,0
2023-05-05,V003,7.09,1.89,432.3,23.3,0,1,0
2023-05-06,V001,7.29,2.59,264.0,23.8,0,2,0
2023-05-06,V002,7.23,2.37,344.0,20.9,1,5,0
2023-05-06,V003,7.09,2.15,361.2,24.0,3,3,0
2023-05-07,V001,7.06,2.6,291.0,20.4,1,4,0
2023-05-07,V002,6.64,2.48,386.5,26.5,2,3,0
2023-05-07,V003,7.36,3.26,346.0,21.2,1,0,0
2023-05-08,V001,7.05,3.42,375.3,22.8,1,5,0
2023-05-08,V002,7.16,1.21,345.7,22.1,1,1,0
2023-05-08,V003,7.1,1.81,327.2,22.5,2,0,0
2023-05-09,V001,7.18,3.53,377.3,22.0,3,2,0
2023-05-09,V002,7.43,2.84,367.4,24.8,0,3,0
2023-05-09,V003,7.18,1.72,354.4,22.2,2,5,0
2023-05-10,V001,6.86,3.4,334.5,20.8,3,3,0
2023-05-10,V002,7.13,2.67,360.5,22.7,2,2,0
2023-05-10,V003,6.89,1.7,369.4,20.9,2,3,0
2023-05-11,V001,7.32,0.68,307.0,22.2,4,4,0
2023-05-11,V002,7.11,1.35,372.6,23.1,4,3,0
2023-05-11,V003,7.14,2.67,400.6,20.3,4,1,0
2023-05-12,V001,7.46,3.03,367.1,22.6,2,4,0
2023-05-12,V002,7.23,1.43,307.8,21.8,1,5,0
2023-05-12,V003,7.21,1.63,363.4,23.7,3,5,0
2023-05-13,V001,7.32,2.14,310.6,24.5,1,2,0
2023-05-13,V002,7.25,1.71,384.5,21.7,1,2,0
2023-05-13,V003,7.1,2.85,379.4,20.1,2,2,0
2023-05-14,V001,7.39,1.52,369.2,25.5,1,3,0
2023-05-14,V002,6.97,2.91,337.3,21.6,3,1,0
2023-05-14,V003,7.28,3.13,345.9,25.8,1,5,0
2023-05-15,V001,7.18,1.8,357.6,20.7,2,1,0
2023-05-15,V002,7.07,2.46,301.1,21.2,2,1,0
2023-05-15,V003,7.04,1.66,306.6,24.4,3,3,0
2023-05-16,V001,7.06,1.78,272.0,23.3,1,4,0
2023-05-16,V002,7.18,2.21,390.9,21.3,2,4,0
2023-05-16,V003,7.31,3.17,473.1,24.0,2,4,0
2023-05-17,V001,7.15,2.7,395.4,21.7,2,4,0
2023-05-17,V002,7.09,2.16,353.7,18.9,3,5,0
2023-05-17,V003,7.17,1.59,365.4,19.0,4,2,0
2023-05-18,V001,7.34,2.88,428.9,21.7,6,3,0
2023-05-18,V002,7.2,2.28,342.6,23.1,3,2,0
2023-05-18,V003,7.39,2.21,349.0,21.9,2,3,0
2023-05-19,V001,7.2,3.9,341.9,22.6,4,4,0
2023-05-19,V002,7.18,2.43,299.0,23.2,2,5,0
2023-05-19,V003,7.09,3.12,352.8,21.4,2,1,0
2023-05-20,V001,7.23,1.37,384.1,19.8,3,0,0
2023-05-20,V002,7.12,1.78,380.2,19.3,5,5,0
